Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
29.08057,S,29.08057,0.346882,0,0.4082935,0,0,44.54103,3.777777,0,79.30674,105.5946,4.323663,-34.6445311831167,-34.6317900014075,-0.939501035848034,351.007207644214,329.48813695829,121.01086010787,69.83327,69.83327,29933.38,4712.031
29.09057,S,29.09057,0.3465626,0,0.4083565,0,0,44.54103,3.770819,0,79.30674,105.5946,4.323663,-34.6394882094629,-34.6267702967945,-0.938574571652142,350.678950669486,329.141869263062,121.001474362363,69.8152,69.8152,29936.67,4713.241
29.10057,S,29.10057,0.3462433,0,0.4084195,0,0,44.54103,3.76387,0,79.30674,105.5946,4.323663,-34.6344462670486,-34.6217515855922,-0.937648852514326,350.350778356023,328.795651754945,120.992097874047,69.79711,69.79711,29939.95,4714.451
29.11057,S,29.11057,0.345924,0,0.4084826,0,0,44.54103,3.75693,0,79.30674,105.5946,4.323663,-34.6294167716775,-34.6167452920246,-0.936723723214153,350.022690675894,328.449484309762,120.982730637024,69.77898,69.77898,29943.24,4715.661
29.12057,S,29.12057,0.345605,0,0.4085457,0,0,44.54103,3.749997,0,79.30674,105.5946,4.323663,-34.624389287947,-34.6117409852785,-0.935798873310759,349.694690338694,328.103366907646,120.9733726485,69.76081,69.76081,29946.52,4716.871
29.13057,S,29.13057,0.3452859,0,0.4086089,0,0,44.54103,3.743074,0,79.30674,105.5946,4.323663,-34.6193732611274,-34.6067481027562,-0.934874721899312,349.366774691708,327.757299434354,120.96402390149,69.74261,69.74261,29949.8,4718.081
29.14057,S,29.14057,0.3449668,0,0.4086721,0,0,44.54103,3.736159,0,79.30674,105.5946,4.323663,-34.614362236381,-34.6017601872877,-0.933951268979811,349.038941134048,327.411281840215,120.954684389009,69.72439,69.72439,29953.07,4719.29
29.15057,S,29.15057,0.3446479,0,0.4087354,0,0,44.54103,3.729255,0,79.30674,105.5946,4.323663,-34.609354227996,-34.5967752520516,-0.9330285300743,348.711195013094,327.065314095428,120.945354103917,69.70613,69.70613,29956.34,4720.5
29.16057,S,29.16057,0.344329,0,0.4087987,0,0,44.54103,3.722358,0,79.30674,105.5946,4.323663,-34.6043546868429,-34.591798760807,-0.932106101609654,348.383536346689,326.719396115552,120.936033043109,69.68784,69.68784,29959.61,4721.709
29.17057,S,29.17057,0.3440102,0,0.4088621,0,0,44.54103,3.715471,0,79.30674,105.5946,4.323663,-34.5993606479746,-34.5868277333216,-0.931184511335344,348.055959879552,326.37352784595,120.926721198204,69.66951,69.66951,29962.87,4722.918
29.18057,S,29.18057,0.3436915,0,0.4089255,0,0,44.54103,3.708592,0,79.30674,105.5946,4.323663,-34.5943691230145,-34.5818591893632,-0.930263417766419,347.728470978388,326.027709261786,120.917418564234,69.65115,69.65115,29966.13,4724.127
29.19057,S,29.19057,0.3433729,0,0.408989,0,0,44.54103,3.701722,0,79.30674,105.5946,4.323663,-34.5893890485759,-34.5769020696285,-0.929342789858791,347.401066978829,325.681940248818,120.908125136543,69.63275,69.63275,29969.39,4725.336
29.20057,S,29.20057,0.3430542,0,0.4090525,0,0,44.54103,3.69486,0,79.30674,105.5946,4.323663,-34.5844149703663,-34.5719509103585,-0.928422907009239,347.073747916509,325.336220747442,120.89884090768,69.61433,69.61433,29972.64,4726.545
29.21057,S,29.21057,0.3427357,0,0.4091161,0,0,44.54103,3.688009,0,79.30674,105.5946,4.323663,-34.5794483704394,-34.5670072016693,-0.927503489820986,346.746513813422,324.990550683152,120.889565872989,69.59587,69.59587,29975.89,4727.754
29.22057,S,29.22057,0.3424173,0,0.4091797,0,0,44.54103,3.681165,0,79.30674,105.5946,4.323663,-34.5744882632185,-34.56206995015,-0.926584817690808,346.419367363431,324.644929991376,120.880300025019,69.57738,69.57738,29979.14,4728.963
29.23057,S,29.23057,0.3420989,0,0.4092434,0,0,44.54103,3.67433,0,79.30674,105.5946,4.323663,-34.5695271932818,-34.55713170522,-0.925666611221928,346.092303346212,324.299358682048,120.871043359114,69.55885,69.55885,29982.38,4730.172
29.24057,S,29.24057,0.3417806,0,0.4093071,0,0,44.54103,3.667505,0,79.30674,105.5946,4.323663,-34.5645835362768,-34.5522108449784,-0.924749025634778,345.765327018429,323.953836581321,120.861795869064,69.54028,69.54028,29985.62,4731.381
29.25057,S,29.25057,0.3414624,0,0.4093709,0,0,44.54103,3.660687,0,79.30674,105.5946,4.323663,-34.5596409038758,-34.5472909781476,-0.923831952275056,345.438435801734,323.608363679261,120.852557549748,69.5217,69.5217,29988.86,4732.589
29.26057,S,29.26057,0.3411442,0,0.4094347,0,0,44.54103,3.653879,0,79.30674,105.5946,4.323663,-34.5546978147603,-34.5423706146114,-0.922915701583627,345.111632465759,323.262939980836,120.843328392938,69.50307,69.50307,29992.09,4733.798
29.27057,S,29.27057,0.3408261,0,0.4094986,0,0,44.54103,3.647079,0,79.30674,105.5946,4.323663,-34.5497656799234,-34.5374611785937,-0.921999932075539,344.78491166131,322.91756537677,120.834108393823,69.48441,69.48441,29995.32,4735.006
29.28057,S,29.28057,0.3405081,0,0.4095625,0,0,44.54103,3.640288,0,79.30674,105.5946,4.323663,-34.5448430077042,-34.5325611799783,-0.921084566140575,344.458278739474,322.572239772689,120.824897548367,69.46571,69.46571,29998.54,4736.215
29.29058,S,29.29058,0.3401901,0,0.4096265,0,0,44.54103,3.633507,0,79.30674,105.5946,4.323663,-34.5399308072851,-34.5276716121759,-0.920170209138423,344.131731025605,322.226963064285,120.815695846481,69.44698,69.44698,30001.77,4737.423
29.30058,S,29.30058,0.3398723,0,0.4096905,0,0,44.54103,3.626733,0,79.30674,105.5946,4.323663,-34.5350181289482,-34.5227815476682,-0.919255883180357,343.805268619219,321.881735256525,120.806503287855,69.42822,69.42822,30004.99,4738.631
29.31058,S,29.31058,0.3395545,0,0.4097546,0,0,44.54103,3.619968,0,79.30674,105.5946,4.323663,-34.5301139296345,-34.5178999271519,-0.918342317802411,343.478891536454,321.536556264969,120.797319864882,69.40942,69.40942,30008.2,4739.839
29.32058,S,29.32058,0.3392367,0,0.4098187,0,0,44.54103,3.613213,0,79.30674,105.5946,4.323663,-34.5252107638404,-34.5130193000465,-0.917429606136845,343.152602549053,321.191426079683,120.788145569026,69.39059,69.39059,30011.41,4741.047
29.33058,S,29.33058,0.338919,0,0.4098828,0,0,44.54103,3.606466,0,79.30674,105.5946,4.323663,-34.5203180552895,-34.5081491037541,-0.916517360132576,342.826398974444,320.846344596359,120.77898039563,69.37172,69.37172,30014.62,4742.255
29.34058,S,29.34058,0.3386014,0,0.4099471,0,0,44.54103,3.599727,0,79.30674,105.5946,4.323663,-34.515429347844,-34.5032828811048,-0.915605533223474,342.500278181449,320.50131177526,120.769824340502,69.35282,69.35282,30017.83,4743.462
29.35058,S,29.35058,0.3382839,0,0.4100114,0,0,44.54103,3.592998,0,79.30674,105.5946,4.323663,-34.5105461351966,-34.4984221222147,-0.914694280629974,342.174248286168,320.156327561749,120.7606773979,69.33389,69.33389,30021.03,4744.67
29.36058,S,29.36058,0.3379665,0,0.4100757,0,0,44.54103,3.586277,0,79.30674,105.5946,4.323663,-34.505682328831,-34.4935807348346,-0.913783928314982,341.848301133627,319.811391762111,120.751539558821,69.31491,69.31491,30024.23,4745.877
29.37058,S,29.37058,0.3376491,0,0.4101401,0,0,44.54103,3.579564,0,79.30674,105.5946,4.323663,-34.5008091110101,-34.4887299100522,-0.91287376226451,341.522439599628,319.466504470719,120.742410821402,69.29591,69.29591,30027.42,4747.085
29.38058,S,29.38058,0.3373318,0,0.4102045,0,0,44.54103,3.572861,0,79.30674,105.5946,4.323663,-34.4959488428768,-34.4838919996098,-0.911964434404373,341.196666360664,319.121665558431,120.733291177262,69.27687,69.27687,30030.61,4748.292
29.39058,S,29.39058,0.3370145,0,0.4102689,0,0,44.54103,3.566166,0,79.30674,105.5946,4.323663,-34.4910955582297,-34.4790610430428,-0.91105564981575,340.870978754748,318.776874955707,120.724180620967,69.25779,69.25779,30033.8,4749.5
29.40058,S,29.40058,0.3366974,0,0.4103335,0,0,44.54103,3.55948,0,79.30674,105.5946,4.323663,-34.4862423080567,-34.4742300864758,-0.910147501630901,340.545376880224,318.432132662548,120.715079146154,69.23868,69.23868,30036.98,4750.707
29.41058,S,29.41058,0.3363803,0,0.410398,0,0,44.54103,3.552803,0,79.30674,105.5946,4.323663,-34.4813990197008,-34.4694090640164,-0.909239865673479,340.219860742889,318.087438579612,120.7059867477,69.21954,69.21954,30040.17,4751.914
29.42058,S,29.42058,0.3360633,0,0.4104627,0,0,44.54103,3.546132,0,79.30674,105.5946,4.323663,-34.4765577363569,-34.4645900283786,-0.908332276282187,339.894433132423,317.742792687032,120.69690342514,69.20036,69.20036,30043.34,4753.121
29.43058,S,29.43058,0.3357463,0,0.4105274,0,0,44.54103,3.539474,0,79.30674,105.5946,4.323663,-34.471734882447,-34.45978937084,-0.907426208051135,339.569088560409,317.398194801026,120.687829163262,69.18114,69.18114,30046.52,4754.328
29.44058,S,29.44058,0.3354295,0,0.4105921,0,0,44.54103,3.532822,0,79.30674,105.5946,4.323663,-34.4669036042716,-34.4549802693099,-0.906520108775996,339.24383262637,317.053645006034,120.678763962377,69.16189,69.16189,30049.69,4755.535
29.45058,S,29.45058,0.3351127,0,0.4106569,0,0,44.54103,3.526179,0,79.30674,105.5946,4.323663,-34.462092721999,-34.4501915327006,-0.905614785603019,338.918662530907,316.709143098407,120.669707814723,69.14261,69.14261,30052.86,4756.742
29.46058,S,29.46058,0.3347959,0,0.4107217,0,0,44.54103,3.519544,0,79.30674,105.5946,4.323663,-34.4572793824157,-34.4454003125643,-0.904709757348865,338.59357839775,316.364689102981,120.660660717352,69.12328,69.12328,30056.02,4757.948
29.47058,S,29.47058,0.3344792,0,0.4107866,0,0,44.54103,3.512918,0,79.30674,105.5946,4.323663,-34.452467078755,-34.4406100858388,-0.903805691461392,338.268580318477,316.020283009821,120.651622660639,69.10392,69.10392,30059.18,4759.155
29.48058,S,29.48058,0.3341627,0,0.4108515,0,0,44.54103,3.506302,0,79.30674,105.5946,4.323663,-34.4476726821572,-34.4358377405071,-0.902902168845434,337.94367095088,315.675924640113,120.642593639152,69.08453,69.08453,30062.34,4760.361
29.49058,S,29.49058,0.3338462,0,0.4109165,0,0,44.54103,3.499693,0,79.30674,105.5946,4.323663,-34.4428778118855,-34.43106489847,-0.901998848016038,337.618847682427,315.331613998824,120.633573650873,69.06509,69.06509,30065.49,4761.568
29.50058,S,29.50058,0.3335297,0,0.4109816,0,0,44.54103,3.493093,0,79.30674,105.5946,4.323663,-34.4380909301529,-34.4263000037191,-0.901096536119453,337.294110540872,314.987351006482,120.624562685713,69.04563,69.04563,30068.64,4762.774
29.51058,S,29.51058,0.3332133,0,0.4110467,0,0,44.54103,3.486502,0,79.30674,105.5946,4.323663,-34.4333075514541,-34.4215385859058,-0.900194596751907,336.969459596099,314.643135628317,120.615560739947,69.02613,69.02613,30071.79,4763.98
29.52058,S,29.52058,0.332897,0,0.4111118,0,0,44.54103,3.479919,0,79.30674,105.5946,4.323663,-34.4285356244065,-34.4167885923164,-0.899293185133831,336.644894844159,314.298967750087,120.606567808297,69.0066,69.0066,30074.93,4765.186
29.53058,S,29.53058,0.3325808,0,0.411177,0,0,44.54103,3.473345,0,79.30674,105.5946,4.323663,-34.4237672100941,-34.4120420756647,-0.898392518573832,336.320419091442,313.954847337022,120.597583883312,68.98702,68.98702,30078.07,4766.392
29.54058,S,29.54058,0.3322647,0,0.4112423,0,0,44.54103,3.466779,0,79.30674,105.5946,4.323663,-34.4190032910294,-34.4073000293615,-0.897492193498784,335.996026930639,313.610774344419,120.588608961578,68.96741,68.96741,30081.2,4767.598
29.55058,S,29.55058,0.3319486,0,0.4113075,0,0,44.54103,3.460223,0,79.30674,105.5946,4.323663,-34.4142433836083,-34.4025619567013,-0.896592706614073,335.671723902442,313.266748732542,120.579643034712,68.94776,68.94776,30084.34,4768.804
29.56058,S,29.56058,0.3316326,0,0.4113729,0,0,44.54103,3.453674,0,79.30674,105.5946,4.323663,-34.4094914451354,-34.3978318313273,-0.895693483604096,335.347507301167,312.922770421917,120.570686100076,68.92809,68.92809,30087.46,4770.01
29.57058,S,29.57058,0.3313166,0,0.4114383,0,0,44.54103,3.447135,0,79.30674,105.5946,4.323663,-34.4047469968392,-34.393109156534,-0.894795207438759,335.023377161911,312.578839338039,120.561738148202,68.90836,68.90836,30090.59,4771.215
29.58058,S,29.58058,0.3310007,0,0.4115038,0,0,44.54103,3.440603,0,79.30674,105.5946,4.323663,-34.4000085325262,-34.3883924422054,-0.893897241714286,334.699333534063,312.234955421303,120.552799175985,68.8886,68.8886,30093.71,4772.421
29.59058,S,29.59058,0.330685,0,0.4115693,0,0,44.54103,3.434081,0,79.30674,105.5946,4.323663,-34.395273574339,-34.3836792048144,-0.892999772695198,334.375379241002,311.89111863694,120.543869178458,68.86881,68.86881,30096.83,4773.626
